"X-Accelerate(m^2/s)","Y-Accelerate(m^2/s)","Z-Accelerate(m^2/s)"
0.120000,-0.220000,1.671317
-0.010000,0.380000,3.046375
-0.470000,0.360000,2.459756
0.030000,-0.100000,0.570526
-0.300000,0.490000,3.249600
0.170000,-0.270000,2.912576
0.500000,-0.150000,1.691272
0.200000,0.200000,2.775626
0.200000,0.060000,0.947259
-0.390000,0.360000,2.145320
-0.300000,-0.240000,2.884528
-0.140000,0.140000,2.221193
-0.450000,0.060000,2.213933
-0.130000,-0.380000,3.909425
0.290000,-0.330000,2.664020
0.140000,0.230000,3.018013
0.380000,0.160000,0.626498
-0.400000,-0.250000,2.577188
-0.320000,-0.020000,3.896832
-0.080000,0.220000,0.796304
-0.010000,0.220000,1.625146
-0.390000,-0.000000,2.974542
0.030000,-0.210000,2.791953
0.270000,-0.010000,2.847209
0.390000,0.490000,3.046293
-0.170000,0.070000,1.013459
-0.480000,0.390000,3.068289
-0.070000,-0.130000,2.635868
0.060000,0.480000,0.999050
0.460000,-0.500000,2.509661
-0.120000,0.260000,0.978979
-0.180000,0.130000,1.351888
-0.230000,0.320000,1.571337
-0.410000,-0.500000,1.786589
0.020000,-0.310000,1.044797
0.440000,-0.010000,1.642041
0.040000,0.420000,1.770424
0.440000,0.000000,0.607371
-0.380000,0.370000,1.424465
-0.080000,0.170000,2.021287
0.410000,0.200000,0.693397
-0.030000,-0.400000,1.183892
0.060000,-0.470000,0.415211
-0.360000,0.250000,3.341377
0.440000,0.480000,2.856729
-0.080000,-0.290000,2.713374
0.460000,-0.060000,1.635482
-0.480000,-0.170000,2.641363
-0.390000,-0.210000,3.078295
0.490000,0.390000,3.341826
-0.040000,0.440000,3.784297
0.000000,-0.470000,1.974842
-0.210000,0.480000,0.643739
-0.110000,0.240000,1.709737
-0.350000,-0.070000,1.825431
0.130000,0.130000,1.155465
-0.470000,-0.440000,2.405327
0.390000,-0.450000,1.592294
0.260000,-0.350000,0.729657
-0.360000,0.490000,2.497038
-0.350000,-0.270000,1.104853
-0.450000,0.290000,1.697587
0.310000,-0.280000,2.434420
-0.070000,-0.470000,2.698481
-0.290000,0.060000,0.699929
0.220000,-0.180000,3.177310
0.300000,-0.250000,1.292285
-0.110000,0.400000,2.556560
-0.110000,-0.080000,3.817578
0.070000,0.470000,3.608850
0.280000,-0.140000,1.650576
0.390000,-0.070000,3.608310
-0.250000,0.190000,3.546125
-0.470000,0.330000,3.564029
-0.280000,0.010000,3.879897
0.350000,0.060000,0.934826
0.360000,-0.200000,3.032161
0.300000,-0.090000,3.254965
0.320000,0.210000,0.448999
0.260000,0.190000,0.598916
-0.070000,-0.210000,3.543092
0.420000,-0.330000,1.497598
0.340000,0.480000,1.091604
0.360000,0.350000,2.489880
0.420000,-0.470000,1.294720
-0.490000,0.080000,3.434298
0.230000,0.370000,3.694401
0.000000,0.370000,3.601042
-0.000000,-0.190000,3.514868
0.180000,0.240000,1.130885
-0.260000,0.290000,2.661654
-0.180000,-0.050000,1.043408
-0.260000,-0.450000,0.958123
0.020000,0.100000,0.682422
-0.480000,-0.420000,2.931416
0.290000,-0.350000,3.923761
0.410000,-0.240000,3.427229
0.130000,0.210000,2.407364
0.280000,-0.300000,2.455952
0.260000,0.490000,2.570836
-0.480000,-0.010000,1.186550
-0.120000,-0.040000,1.825623
0.100000,0.190000,2.058835
0.460000,0.120000,2.982348
0.100000,-0.290000,1.651757
0.320000,-0.270000,0.751199
-0.310000,-0.120000,3.403807
-0.330000,-0.120000,2.424706
0.310000,0.020000,2.147650
-0.360000,0.340000,3.676806
0.270000,-0.050000,3.077775
0.450000,0.050000,3.278887
0.290000,-0.220000,3.943235
-0.460000,-0.370000,1.711023
-0.380000,0.150000,1.598624
0.220000,-0.300000,0.741957
-0.200000,-0.390000,1.465879
-0.120000,0.090000,1.240967
0.240000,-0.240000,0.876584
-0.500000,0.160000,3.793850
-0.420000,-0.440000,2.166218
0.420000,0.290000,3.563636
0.230000,-0.180000,1.776148
0.080000,0.040000,2.018019
-0.340000,0.300000,1.988970
0.390000,0.020000,3.266741
-0.080000,-0.210000,1.249960
-0.450000,0.330000,2.906923
-0.410000,-0.040000,1.180169
-0.240000,0.220000,2.589614
0.350000,0.230000,0.951945
0.180000,-0.480000,3.361131
0.300000,-0.040000,3.527038
-0.180000,-0.110000,1.242216
0.360000,0.220000,3.685933
0.140000,0.170000,2.911683
-0.380000,0.280000,0.801311
0.060000,0.170000,2.453385
0.090000,-0.090000,1.394202
0.350000,-0.400000,1.656834
-0.080000,0.330000,0.929946
0.160000,-0.110000,2.903515
-0.370000,-0.430000,1.202955
-0.450000,-0.310000,3.487449
0.150000,-0.210000,3.079204
0.180000,-0.090000,0.907965
-0.070000,0.310000,2.721507
0.420000,0.000000,2.909845
-0.430000,-0.420000,2.364804
0.490000,0.480000,3.105141
-0.400000,-0.030000,2.599231
-0.290000,-0.130000,0.712320
0.380000,-0.030000,0.703349
0.500000,0.420000,1.339291
0.120000,-0.010000,2.557166
0.160000,0.210000,2.968282
0.270000,-0.290000,3.980327
-0.330000,0.250000,2.140327
-0.470000,-0.420000,3.290167
0.010000,0.070000,2.128826
0.060000,-0.310000,1.772089
0.310000,-0.030000,2.812810
-0.370000,-0.030000,1.443018
0.290000,0.120000,1.158231
0.310000,0.370000,3.728887
-0.290000,-0.060000,2.099214
-0.300000,-0.170000,3.523166
-0.220000,-0.440000,1.804134
-0.110000,-0.190000,1.463626
-0.010000,0.220000,0.674981
-0.010000,-0.050000,1.078796
0.040000,-0.010000,1.269331
0.390000,-0.350000,3.035095
0.210000,0.370000,3.121138
-0.090000,0.220000,3.772519
0.000000,-0.000000,2.600000
0.130000,-0.490000,0.657191
0.010000,0.000000,1.509967
-0.150000,0.270000,3.506423
0.460000,-0.280000,1.453444
0.300000,0.020000,1.825404
-0.150000,0.230000,2.545231
-0.380000,-0.420000,3.372773
0.020000,-0.420000,3.030973
-0.260000,0.300000,1.570605
0.000000,-0.120000,1.264318
-0.160000,0.170000,2.097046
0.160000,0.320000,2.423737
0.440000,-0.320000,3.781058
0.440000,0.400000,1.549839
-0.060000,-0.290000,2.764182
0.000000,-0.150000,2.645751
0.090000,0.300000,2.732105
-0.060000,-0.380000,1.993213
0.000000,0.030000,3.919885
-0.430000,0.310000,2.820620
0.130000,-0.380000,3.446680
-0.030000,0.220000,3.873642
0.060000,0.090000,3.908504
0.310000,-0.130000,3.734903
0.170000,0.140000,1.149087
0.210000,-0.280000,3.623134
-0.430000,0.150000,3.228033
-0.210000,0.180000,2.253087
0.390000,0.060000,3.467622
-0.210000,0.360000,2.586639
-0.110000,-0.160000,3.184085
0.000000,-0.090000,2.218175
-0.220000,-0.340000,1.516872
-0.110000,0.000000,1.996973
0.360000,0.150000,1.479459
0.490000,-0.410000,1.661385
0.220000,-0.420000,0.656734
0.220000,0.400000,1.792791
-0.190000,-0.230000,3.778240
-0.190000,0.040000,1.990553
0.130000,-0.200000,0.836660
0.030000,-0.060000,3.859417
-0.430000,-0.020000,2.655334
-0.130000,-0.300000,1.688639
0.000000,-0.210000,3.002665
-0.300000,-0.390000,3.899077
-0.430000,0.130000,2.672508
-0.410000,-0.440000,2.632166
-0.060000,-0.290000,1.111216
-0.080000,-0.330000,3.955452
-0.380000,0.290000,3.699243
-0.060000,0.130000,2.165271
-0.360000,0.160000,1.217867
-0.360000,-0.330000,3.465761
-0.270000,-0.170000,1.893304
0.290000,0.190000,1.096494
0.490000,0.460000,3.577415
-0.420000,0.300000,2.261858
-0.470000,0.010000,0.684032
-0.430000,0.240000,3.343935
0.260000,0.360000,3.017499
0.320000,-0.200000,0.491935
0.280000,-0.390000,1.261745
0.020000,-0.410000,0.922822
-0.330000,-0.070000,0.590424
-0.160000,0.130000,3.493923
-0.390000,0.360000,3.570770
0.050000,0.450000,0.294279
-0.320000,-0.010000,2.892335
-0.160000,-0.320000,1.835456
-0.350000,-0.490000,1.341007
0.320000,-0.470000,2.833514
-0.350000,-0.130000,2.532627
-0.080000,0.290000,2.340748
-0.480000,0.420000,2.787974
0.450000,0.250000,3.401264
0.430000,0.210000,0.979337
0.000000,0.390000,1.971801
0.230000,-0.430000,2.400979
0.400000,0.060000,1.129779
0.320000,-0.040000,3.324395
0.130000,0.090000,2.033863
0.480000,0.210000,0.536656
0.040000,0.270000,1.586695
-0.070000,0.470000,1.316890
-0.260000,-0.450000,2.353296
-0.430000,0.390000,3.350075
0.330000,-0.120000,1.734820
-0.490000,-0.040000,3.313729
-0.110000,-0.140000,2.102475
-0.080000,-0.000000,1.357645
0.340000,-0.280000,0.784857
0.070000,-0.010000,3.619309
0.250000,0.470000,1.030631
-0.210000,0.200000,0.998749
-0.030000,-0.400000,0.346410
0.030000,-0.340000,0.701356
0.360000,-0.280000,3.480244
-0.210000,-0.500000,1.333979
0.370000,0.220000,0.473603
-0.190000,0.490000,0.193391
-0.200000,0.350000,3.305511
-0.380000,0.120000,3.346356
0.480000,-0.120000,3.363807
-0.430000,0.280000,3.280107
0.200000,0.010000,3.854802
0.360000,0.200000,2.870610
-0.180000,0.270000,3.344294
-0.410000,-0.440000,0.823833
-0.150000,0.380000,3.566679
0.260000,-0.300000,3.678641
0.220000,-0.040000,3.593049
-0.380000,-0.320000,3.626127
0.370000,0.260000,1.024646
0.250000,0.310000,0.728217
-0.400000,-0.430000,2.005792
0.180000,0.400000,2.967760
-0.240000,0.500000,3.860363
-0.340000,0.140000,0.962133
-0.120000,-0.080000,1.483004
0.230000,-0.070000,2.839842
-0.160000,-0.400000,3.332266
-0.180000,-0.250000,3.877783
-0.470000,-0.160000,3.555503
0.200000,-0.220000,1.937318
-0.490000,-0.050000,1.979646
0.110000,0.070000,2.626766
-0.030000,0.130000,2.125817
0.040000,-0.500000,0.570964
-0.080000,0.040000,2.518412
0.270000,0.420000,2.937873
-0.060000,0.040000,2.338889
-0.490000,0.100000,2.070459
0.110000,-0.450000,0.639922
-0.410000,0.490000,0.729863
0.290000,-0.360000,0.829940
0.280000,-0.270000,3.075500
0.040000,-0.410000,1.885524
-0.380000,-0.060000,1.819780
0.380000,-0.210000,3.382248
-0.210000,0.090000,3.933370
-0.080000,0.150000,3.626017
0.400000,-0.060000,1.712892
-0.170000,-0.270000,1.052711
-0.420000,-0.360000,0.564004
0.370000,0.420000,0.888369
0.380000,0.080000,0.932363
-0.370000,-0.050000,0.818902
-0.340000,0.400000,3.864505
0.320000,0.430000,0.552811
-0.220000,-0.240000,3.625410
-0.240000,-0.080000,1.731618
-0.500000,0.420000,1.591226
-0.300000,0.330000,1.252996
0.420000,-0.440000,2.610057
0.070000,0.500000,2.489317
-0.300000,0.450000,1.473906
0.260000,-0.160000,1.885444
-0.020000,-0.390000,3.588816
-0.140000,0.350000,2.086217
-0.500000,-0.380000,1.149652
-0.320000,-0.460000,1.867753
0.240000,0.290000,3.881791
0.200000,-0.270000,3.222530
-0.420000,0.490000,2.847789
0.150000,0.350000,2.379727
0.430000,0.360000,1.530490
-0.220000,0.140000,3.249554
0.490000,0.470000,1.481857
0.420000,-0.350000,1.746425
-0.020000,0.190000,1.749600
0.500000,-0.210000,3.366601
-0.130000,0.230000,2.847771
0.420000,0.080000,1.131945
-0.120000,-0.170000,3.553913
-0.390000,-0.290000,3.425697
-0.280000,-0.340000,1.137717
0.030000,0.060000,2.359046
0.020000,0.090000,1.607358
-0.370000,0.120000,1.736980
0.260000,-0.280000,2.804086
0.500000,-0.040000,2.703868
0.090000,-0.410000,2.088229
0.280000,0.030000,2.272620
0.430000,0.170000,3.095658
-0.400000,0.400000,0.507543
0.040000,0.340000,3.603776
-0.320000,-0.330000,0.944034
0.500000,-0.450000,1.318294
-0.310000,0.420000,2.811957
-0.130000,-0.300000,2.670056
0.040000,-0.330000,3.594663
-0.000000,0.030000,2.819840
-0.100000,-0.100000,3.977487
-0.020000,0.060000,3.979497
0.400000,0.050000,0.748331
-0.300000,-0.230000,0.577235
0.090000,-0.420000,1.963568
-0.500000,-0.240000,3.668310
0.500000,0.000000,2.958040
0.190000,0.270000,0.388716
0.440000,-0.250000,1.164818
0.310000,-0.120000,0.425558
0.270000,0.030000,1.941082
0.490000,0.270000,1.195575
-0.000000,0.000000,3.830000
0.020000,-0.260000,2.446140
-0.320000,0.440000,0.691665
0.200000,0.140000,0.602412
-0.330000,0.100000,0.721873
-0.350000,-0.390000,1.826308
-0.140000,-0.150000,1.627114
-0.400000,-0.340000,3.116087
-0.200000,-0.280000,1.201707
0.130000,-0.500000,1.094166
-0.430000,-0.150000,0.990303
0.440000,0.340000,2.252377
-0.290000,0.340000,3.350328
0.410000,-0.430000,3.073093
0.320000,-0.160000,3.652520
0.040000,0.100000,1.456022
0.010000,0.300000,2.098642
0.230000,0.340000,1.084942
-0.160000,-0.370000,3.285361
-0.160000,-0.500000,2.321379
0.440000,0.110000,1.700559
0.000000,0.430000,1.237417
-0.180000,-0.000000,2.874369
-0.030000,0.390000,0.810555
0.380000,-0.260000,1.584456
0.280000,-0.070000,2.523549
-0.260000,-0.000000,0.767138
-0.330000,0.270000,3.161376
0.490000,0.140000,2.671835
0.050000,-0.460000,0.577495
0.060000,-0.170000,2.714019
-0.400000,0.170000,3.744863
-0.460000,-0.040000,2.273587
0.270000,-0.460000,1.423341
0.200000,0.500000,2.584492
-0.120000,-0.020000,3.918112
-0.100000,0.320000,3.142165
0.470000,0.060000,0.669253
-0.440000,-0.390000,1.869733
0.130000,-0.310000,0.383536
0.130000,-0.440000,1.522367
-0.170000,0.210000,3.750280
-0.080000,0.100000,2.917190
0.470000,-0.330000,1.821620
-0.310000,0.340000,3.761968
0.110000,-0.040000,0.486107
-0.480000,-0.280000,0.274955
0.470000,-0.100000,1.982599
0.500000,0.230000,1.111171
0.010000,0.260000,1.730549
0.440000,0.380000,2.410892
0.460000,0.380000,3.884443
-0.390000,-0.460000,2.539370
-0.050000,-0.490000,2.878159
-0.210000,0.040000,2.500880
-0.080000,0.460000,3.902166
-0.050000,0.270000,1.291124
0.100000,0.110000,1.703526
0.170000,0.010000,1.952588
0.380000,-0.220000,2.033126
-0.020000,-0.180000,3.725601
-0.320000,0.390000,0.162481
-0.230000,0.250000,2.153369
0.410000,0.420000,0.882666
-0.270000,-0.350000,2.704108
-0.480000,0.270000,2.294842
0.070000,0.320000,3.183190
0.460000,-0.400000,1.033634
0.230000,0.000000,2.830671
-0.150000,-0.010000,2.295082
0.150000,0.130000,2.692694
-0.210000,-0.010000,3.623907
-0.270000,-0.310000,1.264872
-0.300000,-0.460000,1.200333
0.430000,-0.350000,2.345357
-0.360000,0.380000,3.834436
-0.310000,0.150000,0.885381
0.460000,-0.070000,0.293258
-0.410000,0.040000,0.697424
0.450000,-0.130000,1.592545
-0.180000,-0.480000,2.610134
-0.470000,0.500000,2.848508
0.070000,-0.310000,3.897063
-0.190000,0.340000,3.709609
0.180000,-0.260000,2.943060
0.380000,-0.170000,2.129695
0.480000,-0.090000,0.569210
-0.370000,0.020000,1.056930
0.440000,0.260000,0.589237
0.440000,0.190000,2.157406
-0.200000,0.210000,0.894148
0.350000,-0.400000,0.584466
-0.470000,-0.290000,2.356141
-0.090000,0.060000,2.737864
-0.210000,-0.350000,2.059951
0.350000,-0.270000,1.296727
-0.410000,0.140000,3.755090
0.170000,-0.270000,1.842580
0.190000,0.100000,3.152697
-0.330000,-0.270000,0.555158
0.110000,-0.430000,3.461661
-0.190000,-0.120000,1.755677
0.490000,-0.280000,3.535237
0.400000,-0.080000,2.669007
0.470000,-0.000000,1.104129
-0.280000,0.140000,0.949737
0.170000,0.320000,1.028008
-0.090000,-0.270000,2.100809
-0.260000,0.340000,3.251953
-0.500000,-0.180000,2.881406
0.220000,-0.090000,2.016036
-0.290000,0.280000,1.682379
0.500000,0.260000,2.742699
-0.220000,-0.040000,2.971599
-0.260000,0.220000,0.993227
-0.010000,0.270000,3.790383
0.250000,-0.400000,0.847585
0.040000,0.050000,0.837556
0.410000,-0.430000,0.309677
0.330000,-0.230000,3.627768
0.480000,-0.000000,0.737564
-0.320000,0.210000,3.810827
0.100000,0.310000,0.774274
0.270000,-0.300000,0.343511
0.210000,-0.250000,2.195860
0.490000,0.450000,3.232244
-0.200000,-0.270000,0.994786
0.090000,-0.380000,2.246308
0.340000,-0.420000,2.900086
-0.260000,0.030000,2.616945
-0.490000,0.240000,0.932041
-0.070000,-0.300000,1.529281
0.460000,0.080000,2.791218
-0.070000,-0.300000,2.036836
-0.420000,0.480000,1.832157
0.250000,-0.160000,0.402368
-0.370000,-0.210000,3.090857
0.160000,0.020000,3.015692
-0.410000,0.020000,3.767705
-0.170000,-0.270000,2.095853
0.360000,0.490000,2.290677
0.140000,0.260000,2.099333
0.080000,0.470000,1.673410
-0.090000,-0.220000,3.020662
0.040000,0.390000,2.276489
0.170000,0.350000,2.994829
-0.490000,-0.340000,2.386608
-0.380000,-0.360000,2.177981
-0.280000,0.110000,1.845644
0.450000,0.310000,2.746161
-0.140000,-0.070000,3.556557
-0.460000,0.080000,3.448536
-0.340000,0.490000,0.282666
-0.250000,0.070000,1.791284
-0.140000,-0.300000,3.353699
-0.100000,0.070000,3.337769
-0.060000,0.300000,1.025329
0.180000,-0.070000,3.684942
0.080000,0.110000,1.804882
0.050000,0.110000,2.146602
0.120000,-0.410000,3.393214
-0.440000,0.470000,3.348671
-0.290000,0.050000,3.728404
-0.250000,-0.420000,3.869251
-0.210000,-0.490000,2.962415
-0.350000,0.270000,3.330796
0.480000,0.160000,0.567098
-0.420000,0.360000,1.618054
-0.440000,0.220000,2.959392
-0.170000,0.120000,3.614014
-0.080000,-0.450000,3.278292
0.290000,-0.420000,2.191347
-0.250000,-0.230000,1.213342
-0.370000,-0.290000,0.304302
0.150000,-0.300000,3.262806
0.080000,-0.310000,3.957070
-0.300000,0.270000,1.288255
0.080000,0.320000,2.981812
0.410000,-0.350000,2.070990
-0.440000,0.060000,1.104038
-0.200000,0.450000,2.440820
0.290000,-0.240000,1.044222
-0.330000,-0.420000,0.868965
0.350000,0.230000,1.647604
-0.040000,-0.070000,2.208529
-0.410000,0.140000,1.643867
-0.470000,-0.120000,0.417493
0.300000,0.420000,1.387083
-0.240000,0.170000,3.557865
-0.160000,0.380000,1.473397
-0.040000,-0.020000,3.249692
-0.000000,-0.270000,3.910690
-0.090000,0.260000,3.589471
0.310000,0.230000,1.490839
-0.320000,-0.080000,3.363867
0.410000,-0.120000,0.392301
0.500000,-0.150000,2.516426
-0.340000,-0.370000,2.018390
-0.170000,0.380000,2.546193
0.430000,0.410000,1.464036
0.460000,-0.240000,3.521988
-0.160000,0.170000,3.632506
-0.290000,-0.260000,3.880503
0.150000,0.310000,1.644324
-0.000000,0.420000,2.596247
-0.150000,0.350000,1.543729
-0.350000,0.030000,2.262896
-0.070000,0.280000,1.257299
0.030000,0.240000,2.096092
-0.160000,-0.070000,3.415538
0.300000,-0.370000,2.260354
0.360000,-0.390000,2.769603
0.140000,0.200000,1.763179
0.140000,0.270000,1.284484
-0.340000,-0.180000,1.252238
0.170000,0.500000,1.403959
0.040000,-0.080000,1.497331
-0.460000,-0.250000,1.298422
0.180000,-0.400000,0.716380
0.120000,0.150000,0.940585
-0.440000,0.150000,1.127963
0.440000,-0.470000,3.613087
0.450000,0.500000,2.974895
-0.190000,0.380000,2.321444
-0.240000,-0.140000,2.987106
0.070000,-0.380000,0.976320
-0.430000,-0.010000,2.787006
-0.070000,0.290000,0.870287
-0.350000,0.360000,2.967827
-0.060000,-0.430000,3.684508
-0.210000,0.290000,3.742913
-0.470000,0.210000,2.558730
0.460000,-0.380000,3.428469
0.290000,0.090000,3.054947
0.310000,0.150000,3.663850
-0.210000,0.200000,0.936109
-0.320000,0.400000,2.324220
0.330000,-0.460000,1.367443
0.390000,-0.320000,2.295212
0.130000,0.210000,3.170394
-0.330000,0.280000,3.059542
-0.370000,-0.020000,1.843122
-0.250000,-0.310000,2.943179
0.410000,0.250000,3.466901
0.030000,-0.160000,1.621851
0.050000,-0.000000,1.329060
-0.160000,0.460000,2.503058
-0.480000,0.170000,2.651547
-0.110000,-0.290000,0.791391
-0.230000,0.260000,3.070440
-0.320000,-0.070000,3.092701
0.240000,0.230000,0.683447
-0.390000,-0.030000,2.641193
-0.240000,-0.090000,2.134666
0.380000,-0.110000,3.114980
0.090000,-0.070000,3.548169
-0.320000,0.350000,1.632513
-0.040000,0.080000,2.098094
0.180000,0.250000,2.430555
-0.140000,0.430000,3.258773
-0.380000,0.190000,2.757463
0.370000,0.140000,1.477972
0.080000,0.490000,1.478885
-0.270000,-0.250000,3.259294
0.290000,0.480000,3.454779
-0.440000,0.020000,3.421769
0.050000,0.400000,3.818783
-0.340000,-0.020000,0.530000
-0.170000,0.310000,2.414249
0.180000,-0.230000,1.143285
-0.050000,-0.110000,0.942284
-0.260000,-0.000000,1.375645
-0.300000,0.340000,2.773175
-0.120000,-0.180000,2.681287
-0.050000,0.230000,1.855128
0.060000,0.270000,1.095628
0.290000,-0.460000,1.893462
0.300000,-0.210000,0.436807
0.440000,0.470000,1.231909
0.220000,-0.040000,3.993745
0.100000,-0.220000,0.794040
-0.470000,0.040000,1.528888
-0.380000,-0.450000,3.328288
-0.350000,0.460000,2.288122
-0.000000,0.100000,1.306178
0.250000,-0.090000,2.445608
0.070000,-0.220000,1.044797
0.290000,0.470000,3.607977
-0.320000,0.310000,0.676461
-0.320000,-0.450000,2.232734
-0.470000,-0.000000,3.589359
0.030000,-0.110000,1.806405
-0.340000,0.080000,2.586523
-0.480000,0.390000,3.729062
-0.440000,-0.240000,3.807151
0.330000,-0.280000,3.745077
0.400000,0.050000,3.738329
-0.010000,-0.400000,2.569027
-0.290000,0.490000,3.686285
0.090000,-0.070000,0.852408
0.230000,-0.150000,3.890321
-0.380000,-0.350000,1.493151
-0.310000,0.400000,3.927531
-0.330000,0.400000,1.931606
-0.500000,0.260000,1.866789
-0.490000,0.340000,1.166362
0.330000,-0.400000,1.993665
-0.020000,0.200000,2.842903
-0.400000,-0.230000,1.874033
-0.400000,-0.130000,3.847077
0.220000,-0.060000,2.860926
0.480000,-0.470000,3.067295
0.470000,-0.200000,2.834343
-0.240000,-0.340000,2.323015
-0.130000,-0.150000,0.826499
0.430000,-0.080000,0.520673
-0.050000,0.360000,3.239676
-0.390000,-0.340000,2.404974
-0.230000,-0.060000,2.428395
0.060000,-0.490000,2.256635
-0.150000,0.100000,0.728011
-0.170000,-0.130000,1.413895
0.370000,0.170000,3.758005
0.200000,-0.240000,2.641590
-0.060000,-0.200000,3.754198
-0.480000,0.260000,3.750480
0.200000,-0.210000,2.845259
0.460000,-0.380000,0.876128
0.130000,-0.250000,0.980306
0.260000,0.110000,3.067034
-0.210000,0.130000,1.174308
0.240000,-0.430000,2.949169
-0.490000,0.030000,0.742361
-0.000000,-0.420000,3.131964
-0.330000,-0.290000,0.296479
0.230000,0.200000,2.934212
-0.300000,0.290000,0.740540
-0.450000,-0.210000,2.765773
-0.460000,0.440000,1.651575
0.410000,0.400000,3.786925
0.030000,0.130000,2.436350
0.280000,-0.440000,3.511481
-0.030000,0.430000,2.482861
-0.000000,0.060000,1.318636
0.220000,-0.480000,3.853998
0.180000,-0.450000,2.523886
-0.470000,-0.260000,3.812348
-0.030000,0.010000,2.209774
-0.220000,0.010000,1.159267
-0.190000,0.410000,0.586003
-0.020000,0.150000,0.795739
-0.150000,-0.340000,1.297844
0.490000,-0.460000,3.801039
-0.350000,0.350000,2.796534
0.070000,-0.060000,2.218085
-0.210000,-0.340000,2.730916
0.050000,-0.410000,1.264239
-0.100000,0.000000,1.576832
-0.240000,0.310000,1.879548
0.380000,0.170000,2.505654
0.150000,0.070000,1.269252
-0.150000,-0.370000,1.237174
0.120000,-0.480000,1.948153
0.390000,-0.040000,3.347118
0.060000,-0.320000,1.351333
0.080000,-0.460000,3.831658
0.040000,0.440000,1.589748
0.040000,-0.270000,0.567803
-0.180000,-0.060000,0.548088
0.010000,0.020000,1.309809
0.180000,0.350000,2.600385
0.180000,0.050000,1.235961
0.030000,0.040000,3.259617
-0.250000,-0.230000,2.587798
-0.140000,-0.500000,3.592673
0.300000,-0.190000,3.833588
0.160000,-0.070000,2.383611
0.130000,-0.210000,1.286507
-0.360000,0.220000,1.470680
0.300000,0.020000,3.657663
-0.330000,-0.040000,0.463033
0.110000,-0.040000,3.838216
0.110000,0.290000,3.476190
-0.240000,-0.240000,2.436473
0.010000,0.390000,1.808397
-0.390000,-0.400000,2.148558
-0.380000,0.150000,0.452990
0.420000,-0.320000,3.044553
0.230000,0.070000,1.713213
-0.250000,-0.360000,1.621820
0.470000,0.020000,1.974740
0.310000,-0.020000,2.430226
0.140000,0.410000,0.511077
-0.430000,-0.440000,1.368028
-0.440000,-0.310000,3.488725
0.170000,0.030000,1.600719
0.260000,-0.310000,3.617444
-0.470000,0.220000,1.191931
0.350000,-0.310000,3.942372
0.290000,0.170000,2.809964
0.370000,-0.320000,0.695126
-0.240000,0.130000,1.291472
-0.080000,-0.070000,1.355839
0.350000,-0.030000,2.343822
-0.390000,-0.020000,3.659221
0.490000,-0.090000,3.524968
0.280000,0.020000,2.192099
-0.010000,0.480000,0.509411
-0.120000,0.410000,1.583382
-0.210000,0.350000,0.912907
-0.140000,-0.150000,1.677498
0.160000,0.030000,2.815297
-0.400000,0.110000,0.563826
0.450000,0.460000,3.947898
-0.140000,-0.310000,2.476752
0.440000,0.150000,2.191233
-0.020000,-0.340000,2.426211
0.290000,0.140000,3.314393
0.410000,0.080000,3.505196
-0.000000,0.470000,0.743976
0.410000,0.270000,1.835484
-0.160000,0.470000,2.235531
-0.440000,0.360000,2.403685
-0.390000,0.320000,2.682983
-0.090000,0.180000,1.010149
0.080000,-0.430000,0.242281
0.410000,-0.360000,2.654506
0.100000,-0.120000,3.886862
-0.040000,-0.300000,3.175610
0.170000,0.130000,3.373218
-0.370000,0.140000,3.889936
0.440000,0.270000,3.178349
-0.130000,-0.380000,0.991766
-0.380000,0.420000,2.321917
0.100000,0.210000,2.549412
0.290000,0.310000,1.355065
-0.000000,-0.430000,2.776905
-0.320000,0.030000,1.536750
-0.420000,-0.280000,2.223421
-0.270000,0.310000,3.727399
-0.490000,0.000000,1.990578
-0.050000,0.100000,2.367361
0.250000,-0.120000,1.208594
0.150000,0.340000,2.684399
-0.350000,0.390000,1.575119
-0.400000,0.310000,3.665229
0.230000,0.120000,2.154437
0.320000,-0.320000,2.651660
0.290000,0.290000,2.476267
0.100000,0.010000,1.526696
0.170000,0.160000,1.329662
0.240000,0.210000,2.620668
0.090000,-0.300000,3.094188
-0.210000,0.200000,2.553586
0.260000,-0.360000,1.157756
-0.190000,-0.450000,2.888996
0.010000,0.490000,2.553390
-0.130000,0.260000,3.206852
-0.150000,-0.480000,3.372714
-0.230000,0.170000,3.337769
0.290000,0.310000,1.079537
-0.060000,-0.310000,3.616241
-0.210000,-0.210000,1.090275
-0.400000,-0.420000,3.045259
-0.270000,-0.170000,1.280859
0.490000,-0.100000,3.645861
-0.050000,-0.000000,0.958697
-0.130000,-0.010000,2.917088
-0.470000,0.010000,0.285482
-0.210000,-0.490000,3.256655
0.230000,-0.350000,3.817093
-0.110000,-0.300000,1.187771
0.410000,0.220000,3.690786
-0.040000,0.050000,3.759455
-0.240000,-0.330000,2.436062
-0.360000,0.370000,1.546092
0.000000,0.250000,3.340659
-0.300000,0.440000,1.498166
0.460000,0.390000,0.462493
0.380000,-0.210000,2.166933
0.140000,-0.100000,3.335566
0.360000,0.010000,3.250108
-0.260000,0.340000,2.827791
-0.440000,0.350000,1.282147
0.180000,0.450000,3.879845
-0.180000,-0.340000,1.366894
0.470000,0.120000,1.785273
-0.250000,-0.030000,0.988433
0.240000,-0.470000,2.001599
-0.070000,-0.170000,1.367699
